,Cost of Renovation,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,year_since_completion,months_since_last_renovation,months_before_tenancy_lease_expiry,Availability_Now,Availability_Occupied,Condition_Brand New,Condition_For Reno / A&A,Condition_Land Only / For Rebuilding,Condition_Used,Facing_East,Facing_North,Facing_North East,Facing_North South,Facing_North West,Facing_South,Facing_South East,Facing_South West,Facing_West,Floor_high,Floor_low,Floor_mid,Floor_top,Furnishing_Fully Furnished,Furnishing_Partially Furnished,Furnishing_Unfurnished,Landed House Area Zoning_2 Storey Bungalow,Landed House Area Zoning_2 Storey Mixed Landed,Landed House Area Zoning_2 Storey Semi D,Landed House Area Zoning_3 Storey Bungalow,Landed House Area Zoning_3 Storey Mixed Landed,Landed House Area Zoning_3 Storey Semi D,Landed House Area Zoning_GCBA,Landed House Area Zoning_Not Applicable,Landed House Area Zoning_Not in Landed Housing Area,Landed House Area Zoning_Others,Re-wiring/Structural Renovation_No,Re-wiring/Structural Renovation_Yes,District,type,link
5003,0.0,12.0,1.0,64.0,17.0,5.166666666666667,7.0,2.0,2.0,10.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,815000.0,0.0,2.0,786.0,99.0,696.0,36.0,38.0,43.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/waterview
5004,0.0,1.0,1.0,20.0,13.0,5.0,6.0,1.0,2.0,10.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,248000.0,1.0,2.0,603.0,99.0,921.8399089137812,59.0,22.0,33.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,hdb,https://www.99.co/singapore/hdb/27-jalan-bahagia-adMP2ZrDyHDWHbLCi3s8q83T
5005,0.0,5.0,1.0,18.0,17.0,5.0,4.8,1.0,1.0,10.0,10.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,680000.0,1.0,1.0,474.0,99999.0,164.0,46.0,41.0,41.0,3.0,0.0,-6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/the-promenade-pelikat
5006,0.0,1.0,1.0,19.0,13.0,6.0,4.2,1270.0,3.0,10.0,10.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,620000.0,2.0,1.0,1241.9057306214308,278.9884690358609,343.5755653676406,55.0,38.0,29.0,12.200363222191072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D14,hdb,
5007,0.0,3.0,1.0,18.0,14.0,4.25,4.3,2.0,3.0,10.0,10.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,500000.0,2.0,2.0,1259.0,98.99999546996173,647.318059999977,39.0,44.0,36.0,37.79762959639226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,hdb,
5008,0.0,1.0,1.0,16.0,17.857142857142858,4.5555555555555545,5.75,3.0,3.0,10.0,10.0,4.0,8.0,4.0,0.0,1.0,1.0,0.0,1450000.0,0.0,1.0,1238.0,99999.0,30.0,51.0,33.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D14,condo,https://www.99.co/singapore/condos-apartments/loft-33
5009,0.0,4.0,0.0,64.0,172.0,18.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500000.0,0.0,0.0,9000.0,99993.33830100718,100.04573059577731,214.0,142.0,136.0,8.853897683288535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D11,landed,
5010,0.0,21.0,1.0,64.0,18.666666666666668,5.0,2.0,2.0,2.0,10.0,10.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1650000.0,2.0,1.0,958.0,99.0,417.0,60.0,12.0,18.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/soleil-sinaran
5011,0.0,13.0,1.0,16.5,16.666666666666668,4.2,7.25,3.0,3.0,10.0,10.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,888000.0,3.0,2.0,1023.0,99.0,645.0,82.0,45.0,50.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,condo,https://www.99.co/singapore/condos-apartments/regent-heights
5012,0.0,13.0,0.0,64.0,172.0,18.0,22.0,463.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518000.0,0.0,0.0,1238.912756861044,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
5015,0.0,2.0,1.0,14.0,20.0,4.2,2.5,2.0,3.0,10.0,10.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,1100000.0,1.0,0.0,1022.0,99.0,566.1763000693611,62.0,25.0,15.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,hdb,https://www.99.co/singapore/hdb/1e-cantonment-road-adv7vrgceBwRcXPwyAMp6UFX
5016,0.0,15.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,1141.0,12543.654066250801,1221.6949210344,48.0,34.0,32.0,-0.38527760088161805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/seraya-residences
5017,0.0,16.0,1.0,12.0,13.0,4.4,5.7,2.0,2.0,10.0,10.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1180000.0,2.0,6.0,721.0,99.0,710.0,84.0,45.0,37.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,condo,https://www.99.co/singapore/condos-apartments/lake-grande
5018,0.0,3.0,1.0,15.0,172.0,4.0,3.2,2.0,2.0,10.0,10.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,400000.0,3.0,3.0,688.0,99.00000659541047,497.54282603912446,62.0,23.0,28.0,37.50211743326871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,
5019,0.0,5.0,1.0,12.0,17.5,5.7142857142857135,3.8,1.0,3.0,10.0,10.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,970000.0,2.0,0.0,755.0,99999.0,28.0,51.0,19.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D8,condo,https://www.99.co/singapore/condos-apartments/city-studios
5020,0.0,3.0,1.0,18.5,172.0,7.142857142857142,6.666666666666668,2.0,3.0,10.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,400000.0,1.0,2.0,1109.0,99.0,496.61745576712514,60.0,38.0,35.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,hdb,https://www.99.co/singapore/hdb/18-joo-seng-road-adQuiVqnnPn7AbWZMK7xezDZ
5021,0.0,0.0,1.0,14.0,172.0,3.9,5.5,2.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,360000.0,1.0,2.0,1109.0,99.00000126010939,587.4970518225914,96.0,54.0,49.0,24.180999894995995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,
5022,0.0,15.0,1.0,14.5,13.666666666666664,3.8,4.4,2.0,3.0,10.0,10.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1808000.0,2.0,2.0,947.0,99.0,578.0,65.0,21.0,26.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,condo,https://www.99.co/singapore/condos-apartments/gem-residences
5023,400000.0,6.0,1.0,64.0,172.0,3.9,5.857142857142858,4.0,5.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2180000.0,1.0,2.0,2464.0,99.0,423.0,26.0,50.0,46.0,23.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D17,landed,https://www.99.co/singapore/landed/loyang-villas-dewqKGTND6X355XagEcXmeWX
5024,0.0,4.0,1.0,9.0,12.0,3.6,3.2,4.0,4.0,10.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,400000.0,3.0,1.0,1474.0,98.99999583239082,497.85323377347163,73.0,34.0,42.0,20.982100595701496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,hdb,
5025,0.0,12.0,1.0,22.0,18.0,4.4,5.8,1.0,2.0,10.0,10.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1030000.0,0.0,0.0,797.0,99999.0,74.0,44.0,44.0,37.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/the-cristallo
5026,0.0,2.0,1.0,12.0,12.666666666666664,5.111111111111111,4.2,1.0,2.0,10.0,10.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,300000.0,2.0,2.0,646.0,99.0,1385.920522499603,28.0,49.0,41.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,hdb,https://www.99.co/singapore/hdb/408-tampines-street-41-adjRgEFd7NbLgYzcGmvpzqA5
5027,0.0,8.0,1.0,16.0,17.0,5.0,5.6,1.0,1.0,10.0,10.0,4.0,7.0,4.0,0.0,1.0,1.0,0.0,688000.0,0.0,1.0,431.0,99999.0,62.0,51.0,33.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D14,condo,https://www.99.co/singapore/condos-apartments/ness
5028,0.0,6.0,1.0,10.5,21.0,4.8,4.6,2.0,3.0,10.0,10.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,533000.0,2.0,1.0,1305.0,99.0,877.5373430102429,48.0,44.0,43.0,31.10693082343549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D28,hdb,https://www.99.co/singapore/hdb/452a-sengkang-west-way-adaKwz2ptKseL9NBGHzAUECg
5029,0.0,10.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286400.0,0.0,0.0,463.0,99.0,188.0,48.0,11.0,10.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/haus-on-handy
5030,0.0,3.0,1.0,16.0,17.0,5.571428571428571,6.0,4.0,5.0,10.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5000000.0,3.0,2.0,4635.0,956.0,717.523111855626,85.0,44.0,38.0,8.134504202707438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,D5,landed,https://www.99.co/singapore/landed/hong-leong-garden-de8xuYxjW7MTox4c9BDuTacQ
5031,0.0,4.0,1.0,15.0,18.0,5.0,4.25,2.0,3.0,10.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,599000.0,2.0,1.0,1270.0,99.0,933.078973605643,85.0,38.0,49.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,hdb,https://www.99.co/singapore/hdb/390-bukit-batok-west-avenue-5-adTMmBBxFpDbsBjcsz4nUKKF
5032,0.0,11.0,0.0,64.0,172.0,18.0,22.0,721.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622000.0,0.0,0.0,1374.8595987202993,99999.0,92.0,36.0,33.0,30.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/nyon
5033,0.0,6.0,1.0,64.0,14.5,3.9,3.25,2.0,3.0,10.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,597400.0,4.0,2.0,926.0,99.0,728.4405275574269,30.0,44.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,hdb,https://www.99.co/singapore/hdb/530d-pasir-ris-drive-1-adCLCts5chz3KWjLhNQZuhrV
5034,0.0,0.0,1.0,17.0,16.0,5.5,6.2,3.0,4.0,10.0,10.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,3568000.0,1.0,1.0,3198.0,99999.0,133.50732975973472,40.0,46.0,38.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,D16,landed,https://www.99.co/singapore/landed/peakville-park-deADPehjcQqTkLXYx7CDCXWH
5035,0.0,8.0,1.0,16.0,14.5,4.5,4.9,1.0,1.0,10.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,928000.0,2.0,0.0,452.0,99999.0,121.0,65.0,19.0,26.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/loft-nathan
5036,0.0,4.0,1.0,7.0,9.0,6.666666666666668,5.75,2.0,3.0,10.0,10.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,620000.0,3.0,0.0,1238.0,99.0,385.0372639720499,50.0,40.0,39.0,29.226994761403084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/335a-anchorvale-crescent-adSeAgYL9cAQSX6GXdtUcbfG
5037,0.0,1.0,1.0,64.0,19.0,4.0,3.7,1.0,1.0,10.0,10.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,190000.0,2.0,1.0,452.0,99.00000317079774,795.1410914265726,52.0,34.0,27.0,48.2389267158074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,hdb,
5038,0.0,5.0,1.0,64.0,13.5,4.1,5.0,2.0,3.0,10.0,10.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,488000.0,4.0,2.0,1302.0,99.0,572.8208850924747,44.0,31.0,37.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,hdb,https://www.99.co/singapore/hdb/612-yishun-street-61-adwZxNeMhgTmzhc5w7ri6gxg
5039,0.0,3.0,1.0,18.0,19.666666666666668,4.3,6.9,2.0,3.0,10.0,10.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1300000.0,0.0,0.0,1173.0,99999.0,20.0,43.0,40.0,32.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/royale-mansions
5040,0.0,5.0,1.0,64.0,172.0,4.1,6.0,995.0,3.0,10.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,475000.0,2.0,3.0,1159.713423472847,99.0,627.4285921731788,49.0,44.0,44.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/987c-buangkok-green-adb63ruruzJm8QpfTxLBwdU4
5041,0.0,23.0,1.0,64.0,16.5,4.0,5.285714285714286,2.0,3.0,10.0,10.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1659000.0,2.0,2.0,850.0,99.0,736.0,63.0,25.0,15.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,condo,https://www.99.co/singapore/condos-apartments/queens-peak
5042,0.0,20.0,1.0,12.333333333333336,13.333333333333336,5.857142857142858,6.4,2.0,3.0,10.0,9.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2999999.0,0.0,0.0,2128.0,99.0,969.0,69.0,31.0,24.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D4,condo,https://www.99.co/singapore/condos-apartments/caribbean-at-keppel-bay
5043,0.0,13.0,1.0,10.0,12.833333333333336,5.4444444444444455,5.5,5.0,3.0,10.0,10.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,3800000.0,0.0,0.0,2099.0,99.0,387.0,55.0,12.0,17.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/orchard-scotts
5044,0.0,2.0,1.0,64.0,172.0,5.1,2.7777777777777777,2.0,3.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3080000.0,1.0,3.0,2805.0,999.0,401.8804624836649,65.0,39.0,43.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,D19,landed,https://www.99.co/singapore/landed/serangoon-garden-estate-deybsVE8bUasRKmQxti2nmLH
5045,0.0,13.0,1.0,9.0,13.2,4.4,4.3,3.0,3.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,2900000.0,1.0,0.0,1195.0,99999.0,50.0,48.0,11.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/nomu
5046,0.0,15.0,1.0,64.0,23.5,3.8,3.3,1.0,1.0000608374436462,10.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,720000.0,2.0,1.0,441.0,99.0,301.0,34.0,39.0,31.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/my-manhattan
5047,0.0,5.0,1.0,13.0,15.0,4.3,22.0,368.0,1.0,10.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,553000.0,2.0,2.0,1325.7256066203474,99999.0,33.0,59.0,30.0,29.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/suites-braddell
