,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
2825,,,,D19,North,,,,,,,,39,0,,,,,https://www.99.co/singapore/condos-apartments/affinity-at-serangoon,2.0,2.0,0,0,0,0,,0,0,0,,958000.0,,,624.0,99 Years,1057,53.0,39.0,41.0,condo,-5
2826,,,,D09,,,Partially Furnished,,,,,,12,1,12.5,14.4,5.8,6.3,https://www.99.co/singapore/condos-apartments/oue-twin-peaks,3.0,3.0,10,10,2,8,,0,1,1,,4200000.0,1.0,,1399.0,99 Years,462,59.0,12.0,19.0,condo,5
2827,,,,D14,South East,,,,,,,,22,1,29.0,17.0,6.0,7.0,https://www.99.co/singapore/condos-apartments/starville,4.0,4.0,10,10,1,2,,0,1,0,,1900000.0,3.0,2.0,2238.0,Freehold,250,46.0,43.0,37.0,condo,13
2828,,,,D19,,,,,,,,,10,1,12.6,11.666666666666666,5.6,6.166666666666667,https://www.99.co/singapore/condos-apartments/watertown,1.0,1.0,10,10,8,5,,1,1,0,,751500.0,4.0,2.0,537.0,99 Years,992,45.0,37.0,36.0,condo,2
2829,,,,D02,,,,,,,,,16,1,13.333333333333334,21.0,3.9,2.5,https://www.99.co/singapore/condos-apartments/icon,1.0,1.0,10,10,4,4,,1,1,1,,1180000.0,1.0,,570.0,99 Years,646,57.0,21.0,9.0,condo,12
2830,,,,D03,,,,,,,,,18,1,,16.6,3.8,5.875,https://www.99.co/singapore/condos-apartments/alex-residences,3.0,3.0,10,10,1,6,2.0,1,1,1,,2050000.0,2.0,3.0,1044.0,99 Years,429,63.0,27.0,16.0,condo,1
2831,,,,D19,North South,,,3 Storey Mixed Landed,,Yes,,,7,1,16.0,,5.0,9.0,https://www.99.co/singapore/landed/tai-keng-villas-deka84F8uUFo8KXofgdq2wwc,5.0,6.0,10,10,2,0,3.0,0,1,0,,1688800.0,,2.0,2700.0,99 Years,73,48.0,34.0,31.0,landed,20
2832,,,,D18,,,,,,,,,22,1,,24.0,3.9,5.75,https://www.99.co/singapore/condos-apartments/coco-palms,2325.0,4.0,10,10,1,3,,1,1,1,,2772420.0,3.0,1.0,,99 Years,944,29.0,46.0,38.0,condo,0
2833,,,,D05,,,Fully Furnished,,,,,,11,1,,,6.222222222222222,7.0,https://www.99.co/singapore/condos-apartments/twin-vew,2.0,3.0,10,6,0,0,,0,1,0,,1180000.0,2.0,1.0,904.0,99 Years,520,85.0,43.0,38.0,condo,-3
2834,,,,D27,,,,,,,,,14,1,19.0,19.0,4.75,5.0,https://www.99.co/singapore/condos-apartments/orchid-park-condominium,3.0,3.0,10,10,1,4,1.0,1,1,0,,838000.0,2.0,2.0,1140.0,99 Years,615,48.0,34.0,39.0,condo,25
2835,,,,D09,,3 Levels with Basement,,,,,,,23,1,13.0,14.555555555555555,5.2,7.0,https://www.99.co/singapore/condos-apartments/paterson-residence,4.0,5.0,10,10,2,10,,0,1,1,,7100000.0,,,5000.0,Freehold,110,59.0,15.0,17.0,condo,11
2836,,,,D04,,,Partially Furnished,,,,,,13,1,,13.0,5.5,,https://www.99.co/singapore/condos-apartments/reflections-at-keppel-bay,3.0,3.0,10,10,1,1,,0,1,0,,2600000.0,,,1604.0,99 Years,1129,71.0,33.0,26.0,condo,8
2837,,,,D13,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,3.0,4.0,0,0,0,0,,0,0,0,,2080000.0,,,1378.0,99 Years,729,73.0,31.0,37.0,condo,-3
2838,,,,D09,South,08,,,,,,,12,1,22.0,18.666666666666668,5.5,6.2,https://www.99.co/singapore/condos-apartments/up-robertson-quay,2.0,2.0,10,10,1,4,,1,1,1,,2655900.0,1.0,1.0,1044.0,99 Years,70,65.0,25.0,23.0,condo,3
2839,,,,D04,,,,,,,,,22,1,12.333333333333334,13.333333333333334,5.857142857142857,6.4,https://www.99.co/singapore/condos-apartments/caribbean-at-keppel-bay,2.0,2.0,10,9,3,3,,1,1,1,,1580000.0,,,904.0,99 Years,969,69.0,31.0,24.0,condo,15
2840,,,,D17,North South,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/the-jovell,872.0,3.0,0,0,0,0,,0,0,0,,998000.0,,,,99 Years,428,37.0,57.0,52.0,condo,-1
2841,,,,D19,,,,,,,,,5,1,13.0,14.0,4.444444444444445,3.3333333333333335,https://www.99.co/singapore/hdb/167d-punggol-east-adND5c8vxoqTMzpDKPMqBHnX,2.0,3.0,10,10,6,2,1.0,0,1,1,,538000.0,4.0,1.0,990.0,99 Years,,43.0,46.0,45.0,hdb,10
2842,,,,D17,,,,,,,,,20,1,,,4.5,5.0,https://www.99.co/singapore/condos-apartments/estella-gardens,3.0,3.0,10,10,0,2,,0,1,0,,1100000.0,1.0,1.0,1292.0,Freehold,350,36.0,55.0,50.0,condo,20
2843,,,,D13,North South,,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,1335.0,4.0,0,0,0,0,,0,0,0,,2104000.0,,,,99 Years,729,73.0,31.0,37.0,condo,-3
2844,,Brand New,,D28,North,,,3 Storey Semi D,,,,,9,1,,19.0,6.833333333333333,5.0,https://www.99.co/singapore/landed/seletar-hills-estate-dex9hKRFRRiygsQLTu3K6djY,7.0,5.0,10,4,0,2,,0,1,0,,4500000.0,1.0,,4069.0,Freehold,,56.0,49.0,50.0,landed,6
2845,,,,D22,,,,,,,,,2,1,15.0,13.0,3.2,5.0,,2.0,4.0,10,10,1,2,,0,1,0,,560000.0,6.0,2.0,1560.0,,,96.0,55.0,49.0,hdb,
2846,,,,D19,,,,,,,,,2,1,11.666666666666666,14.0,3.6,3.888888888888889,https://www.99.co/singapore/hdb/282b-sengkang-east-avenue-ado5gLGkJmwmKbcEbnBtm5HV,2.0,3.0,10,10,5,5,1.0,0,1,1,,558000.0,5.0,2.0,990.0,99 Years,,43.0,34.0,33.0,hdb,
2847,,,,D15,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/nyon,1.0,2.0,0,0,0,0,,0,0,0,,1595000.0,,,721.0,Freehold,92,36.0,33.0,30.0,condo,-3
2848,,,,D14,South,,,,,,,,8,1,13.0,15.0,5.1,6.333333333333333,https://www.99.co/singapore/condos-apartments/the-ebony,1.0,1.0,10,10,2,2,1.0,0,1,0,,560000.0,1.0,,334.0,Freehold,32,37.0,34.0,26.0,condo,4
2849,,,,D15,,,Fully Furnished,,,,,,7,0,,,,,https://www.99.co/singapore/condos-apartments/nyon,2.0,2.0,0,0,0,0,,0,0,0,,2058000.0,,,915.0,Freehold,92,36.0,33.0,30.0,condo,-3
2850,,,,D19,,,,,,,,,12,1,,10.5,4.3,5.1,https://www.99.co/singapore/condos-apartments/forest-woods,926.0,3.0,10,10,1,4,2.0,0,1,1,,1528000.0,1.0,2.0,,99 Years,519,49.0,29.0,28.0,condo,-2
2851,,,,D19,South,,Partially Furnished,,,,,,15,1,,12.0,5.2,4.9,https://www.99.co/singapore/condos-apartments/kovan-regency,3.0,4.0,10,10,1,2,,0,1,1,1.0,2100000.0,2.0,1.0,1281.0,99 Years,393,52.0,31.0,30.0,condo,3
2852,,,,D10,North East,,,,,,,,10,1,,18.5,4.2,5.0,https://www.99.co/singapore/condos-apartments/parksuites,1.0,1.0,10,10,1,3,,0,1,1,,1302013.0,1.0,,581.0,110 Years,119,74.0,28.0,38.0,condo,-4
2853,,,,D20,North South,,Unfurnished,,,,,,3,1,,18.0,4.1,4.6,https://www.99.co/singapore/hdb/596a-ang-mo-kio-street-52-adWLJk6RmparrBGsunfqPgEg,2.0,3.0,10,10,1,6,,1,1,1,1.0,668000.0,4.0,2.0,968.0,99 Years,,59.0,23.0,28.0,hdb,17
2854,,,,D19,,,Partially Furnished,,,,,,2,1,18.0,17.0,5.0,4.8,https://www.99.co/singapore/condos-apartments/the-promenade-pelikat,2.0,3.0,10,10,1,2,2.0,0,1,1,,1388000.0,1.0,1.0,1410.0,Freehold,164,46.0,41.0,41.0,condo,3
2855,,,,D11,South,,,,,,S$3200,31 Oct 2019,19,1,12.0,12.5,4.2,5.0,https://www.99.co/singapore/condos-apartments/cube-8,2.0,2.0,10,10,2,4,2.0,1,1,1,1.0,1568888.0,1.0,1.0,926.0,Freehold,177,62.0,21.0,26.0,condo,6
2856,,For Reno / A&A,,D27,North West,,,3 Storey Mixed Landed,,No,,,3,1,,,4.6,,https://www.99.co/singapore/landed/sembawang-straits-estate-deZEi3BfwtiNU8PT3xNyi7FB,4.0,4.0,10,0,0,0,,1,1,0,,3680000.0,,,2439.0,Freehold,,70.0,53.0,59.0,landed,22
2857,,,,D20,,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/jadescape,2.0,2.0,0,0,0,0,,0,0,0,,1100000.0,,,646.0,99 Years,1206,62.0,28.0,33.0,condo,-4
2858,,,,D09,North East,,,,,,,,15,1,23.0,20.0,6.3,6.285714285714286,https://www.99.co/singapore/condos-apartments/martin-modern,2.0,2.0,10,10,1,5,,1,1,1,,2092440.0,1.0,1.0,764.0,99 Years,450,69.0,22.0,26.0,condo,-2
2859,,,,D25,,,,,,,,,2,1,8.5,8.75,4.3,4.6,,2.0,3.0,10,10,2,5,,0,1,1,1.0,420000.0,3.0,3.0,1313.0,,,67.0,36.0,52.0,hdb,
2860,,,,D18,,,,,,,,,5,1,,17.0,4.2,,https://www.99.co/singapore/condos-apartments/ripple-bay,3.0,3.0,10,10,0,1,1.0,0,1,0,,1420000.0,3.0,2.0,1087.0,99 Years,679,46.0,60.0,52.0,condo,3
2861,,,,D23,North South,,,,,,,,4,1,,,4.0,3.8,,2.0,3.0,10,10,1,5,1.0,0,1,1,,468000.0,3.0,4.0,1119.0,,,80.0,48.0,37.0,hdb,
2862,,,,D11,South East,,,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/fyve-derbyshire,4.0,3.0,0,0,0,0,,0,0,0,,2995000.0,,,936.0,Freehold,71,63.0,17.0,22.0,condo,-3
2863,,,,D11,North East,,,,,,,19 Apr 2019,18,1,9.0,18.0,4.8,3.5,https://www.99.co/singapore/condos-apartments/lincoln-suites,1.0,1.0,10,10,2,5,4.0,0,1,1,,1150000.0,1.0,1.0,474.0,Freehold,175,63.0,14.0,20.0,condo,5
2864,,,,D11,,,Partially Furnished,,,,,,1,1,,12.0,4.833333333333333,7.0,https://www.99.co/singapore/landed/university-park-deA3SgfPdtKRofZmYUqVUex6,4.0,4.0,10,10,1,2,,0,1,0,,4600000.0,,1.0,3900.0,99 Years,44,60.0,20.0,25.0,landed,22
2865,,,,D27,North South,,,,,,,,3,1,15.0,16.0,3.8,4.75,https://www.99.co/singapore/hdb/504a-montreal-drive-adUxszh9AJ7nRvH2ScaNp9WV,2.0,4.0,10,10,1,4,,0,1,1,,475000.0,4.0,,1399.0,99 Years,,59.0,39.0,44.0,hdb,18
2866,,,,D27,North South,,,,,,,,1,1,,,5.1,4.555555555555555,,2.0,3.0,10,10,0,2,,1,1,0,,290000.0,3.0,2.0,904.0,,,61.0,47.0,52.0,hdb,
2867,,,,D20,North South,,,,,,,,1,1,11.0,15.2,5.1,3.4,,2.0,2.0,10,10,1,7,,1,1,1,1.0,300000.0,3.0,4.0,721.0,,,59.0,34.0,39.0,hdb,
2868,,,,D15,South,06,,,,,,,17,1,17.0,24.0,4.375,7.0,https://www.99.co/singapore/condos-apartments/the-line-tanjong-rhu,2.0,3.0,10,4,1,1,1.0,0,1,0,,2288000.0,,1.0,1066.0,Freehold,130,51.0,34.0,27.0,condo,3
2869,,,,D22,South West,,,,,,,,9,1,12.0,11.5,4.4,4.2,https://www.99.co/singapore/condos-apartments/ivory-heights,3.0,3.0,10,10,2,3,,0,1,1,,1850000.0,2.0,1.0,1894.0,100 Years,654,88.0,44.0,41.0,condo,26
2870,,,,D15,,,Unfurnished,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/amber-park,1.0,1.0,0,0,0,0,,0,0,0,,1080000.0,,,460.0,Freehold,592,35.0,35.0,29.0,condo,-4
2871,,,,D09,North East,,,,,,,,10,1,11.0,13.714285714285714,5.5,6.4,https://www.99.co/singapore/condos-apartments/cityvista-residences,5.0,4.0,10,10,2,7,1.0,0,1,1,,5800000.0,,,2626.0,Freehold,70,56.0,12.0,18.0,condo,8
2872,,,,D19,South,,,,,,,,25,0,,,,,https://www.99.co/singapore/condos-apartments/affinity-at-serangoon,2.0,3.0,0,0,0,0,,0,0,0,,1250000.0,,,850.0,99 Years,1057,53.0,39.0,41.0,condo,-5
2873,,,,D05,,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/whistler-grand,2.0,3.0,0,0,0,0,,0,0,0,,1217430.0,,,958.0,99 Years,716,83.0,40.0,36.0,condo,-3
2874,,,,D15,West,02,,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/the-ramford,2.0,2.0,0,0,0,0,,0,0,0,,1085000.0,,,646.0,Freehold,16,46.0,42.0,34.0,condo,-3
2875,,,,D20,South East,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/lattice-one,1.0,1.0,0,0,0,0,,0,0,0,,960000.0,,,538.0,Freehold,40,60.0,34.0,42.0,condo,-2
2876,,For Reno / A&A,,D20,,,,2 Storey Semi D,,,,20 Jan 2019,2,1,14.0,17.0,4.4,5.5,https://www.99.co/singapore/landed/thomson-garden-estate-deJv3e5oWHh7eqPsH2jj4M3n,4.0,4.0,10,10,1,3,2.0,0,1,1,,4780000.0,,1.0,2928.0,Freehold,,63.0,30.0,36.0,landed,21
2877,,,,D27,,,,,,No,,,1,0,,,,,,2.0,2.0,0,0,0,0,,0,0,0,,2820000.0,,,2491.0,,,,,,landed,
2878,,,,D16,North West,,Partially Furnished,,,,,,11,1,,10.0,5.0,6.333333333333333,https://www.99.co/singapore/condos-apartments/optima-tanah-merah,2.0,3.0,10,10,1,3,2.0,0,1,1,,1450000.0,1.0,3.0,1195.0,99 Years,297,28.0,34.0,26.0,condo,7
2879,,,,D05,,,,,,,,,15,1,,14.0,3.9,7.0,https://www.99.co/singapore/condos-apartments/west-bay-condominium,2.0,2.0,10,10,0,3,1.0,1,1,1,,840000.0,,1.0,850.0,99 Years,318,88.0,45.0,41.0,condo,25
2880,,,,D02,,,Unfurnished,,,,,,9,1,14.0,,3.4,3.7,https://www.99.co/singapore/condos-apartments/76-shenton,2.0,2.0,10,10,2,3,,1,1,1,,2200000.0,1.0,,980.0,99 Years,202,59.0,23.0,11.0,condo,5
2881,,,,D15,,,,,,,,,6,1,,12.0,4.5,5.857142857142857,https://www.99.co/singapore/hdb/1-marine-terrace-adXoemCrrVfKfktSAwNnrjhD,2.0,5.0,10,10,0,2,3.0,1,1,0,1.0,750000.0,1.0,,1324.0,99 Years,,33.0,40.0,35.0,hdb,44
2882,,,,D08,South East,,,,,,,,1,1,11.0,21.0,5.1,4.4,https://www.99.co/singapore/hdb/50-dorset-road-adTFvtyBYz4cGnRcWhTrM4x,2.0,2.0,10,10,2,5,2.0,0,1,1,,410000.0,1.0,,732.0,99 Years,,60.0,21.0,21.0,hdb,43
2883,,,,D18,North South,,,,,,,,3,1,,14.333333333333334,3.1,6.0,,2.0,4.0,10,10,0,3,1.0,1,1,0,,475000.0,4.0,3.0,1313.0,,,35.0,56.0,48.0,hdb,
2884,,,,D27,North South,,Fully Furnished,,,,,,0,1,,,4.0,6.666666666666667,https://www.99.co/singapore/hdb/429a-yishun-avenue-11-adadTpqn5yNFEMYeuFp4HaYM,2.0,3.0,10,10,0,2,,1,1,0,,390000.0,3.0,2.0,990.0,99 Years,,59.0,45.0,51.0,hdb,
2885,,,,D01,North West,45,,,,,,,16,1,11.5,14.25,4.888888888888889,2.9,https://www.99.co/singapore/condos-apartments/v-on-shenton,2.0,2.0,10,10,5,5,,1,1,1,,3200000.0,,,1206.0,99 Years,510,54.0,24.0,12.0,condo,2
2886,,,,D19,North South,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,4.0,5.0,0,0,0,0,,0,0,0,,2020000.0,,,1679.0,99 Years,1478,54.0,43.0,42.0,condo,-5
2887,,,,D20,,,,,,,,,4,1,,19.0,4.9,4.6,,2.0,2.0,10,10,0,3,,1,1,0,,350000.0,2.0,3.0,883.0,,,59.0,32.0,37.0,hdb,
2888,,,,D16,,,,,,,,31 May 2019,13,1,,17.0,4.2,4.444444444444445,https://www.99.co/singapore/condos-apartments/parbury-hill-condominium,3.0,3.0,10,10,0,1,1.0,0,1,0,1.0,1600000.0,2.0,2.0,1216.0,Freehold,182,43.0,49.0,41.0,condo,21
2889,,,,D12,,,,,,,,,3,1,16.0,15.0,4.333333333333333,5.142857142857143,,2.0,3.0,10,10,1,2,1.0,0,1,1,,368000.0,1.0,,732.0,,,47.0,33.0,26.0,hdb,
2890,,,,D13,North South,,,,,,,,10,1,8.0,11.0,4.7,11.0,https://www.99.co/singapore/condos-apartments/park-colonial,1.0,2.0,10,10,2,1,2.0,0,1,1,1.0,900000.0,1.0,2.0,570.0,99 Years,805,56.0,24.0,24.0,condo,-3
2891,,,,D16,,,,,,,,,22,1,,12.0,5.2,2.4,https://www.99.co/singapore/condos-apartments/bedok-residences,2.0,2.0,10,10,1,7,,0,1,1,1.0,1390000.0,3.0,1.0,872.0,99 Years,583,31.0,32.0,24.0,condo,4
2892,,,,D09,East,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/rv-altitude,1.0,2.0,0,0,0,0,,0,0,0,,1352000.0,,,441.0,Freehold,140,60.0,15.0,17.0,condo,-3
2893,,,,D12,North West,11,,,,,,,5,1,,16.0,5.6,4.5,,1.0,2.0,10,10,1,3,2.0,0,1,1,,280000.0,1.0,1.0,678.0,,,48.0,24.0,24.0,hdb,
2894,,,,D15,North,02,,,,,S$2500,31 Dec 2019,10,1,13.0,13.5,4.1,4.8,https://www.99.co/singapore/condos-apartments/espira-spring,2.0,2.0,10,10,2,2,1.0,0,1,0,,1250000.0,,,893.0,Freehold,30,38.0,34.0,26.0,condo,9
2895,,,,D19,South,,,,,,,,6,1,,,3.4,6.5,https://www.99.co/singapore/condos-apartments/crystal-de-azure,1.0,2.0,10,9,1,0,3.0,0,1,0,,1320000.0,,2.0,1130.0,Freehold,12,47.0,31.0,29.0,condo,13
2896,,,,D11,South,,,,,,,,15,1,11.0,15.333333333333334,4.6,4.857142857142857,https://www.99.co/singapore/condos-apartments/26-newton,1.0,1.0,10,10,2,5,4.0,0,1,1,,1730000.0,,1.0,850.0,Freehold,180,59.0,14.0,20.0,condo,3
2897,,,,D13,South East,,,,,,,,16,1,8.0,11.0,4.7,11.0,https://www.99.co/singapore/condos-apartments/park-colonial,2.0,2.0,10,10,2,1,2.0,0,1,1,1.0,1460000.0,1.0,2.0,872.0,99 Years,805,56.0,24.0,24.0,condo,-3
2898,,,,D23,South East,,,,,,S$1800,04 Nov 2019,17,0,15.0,16.0,3.2,6.333333333333333,https://www.99.co/singapore/condos-apartments/chantilly-rise,1.0,1.0,10,6,1,2,1.0,1,1,0,,958000.0,,,603.0,Freehold,120,75.0,35.0,41.0,condo,21
2899,,,,D20,,,,,,,,,14,1,,14.0,5.6,2.5,https://www.99.co/singapore/condos-apartments/clover-by-the-park,4.0,4.0,10,10,0,3,1.0,0,1,0,,2200000.0,2.0,2.0,1765.0,99 Years,616,64.0,27.0,32.0,condo,7
2900,,,,D15,,,,,,,,,12,1,,14.0,5.777777777777778,6.0,https://www.99.co/singapore/condos-apartments/silversea,4.0,4.0,10,10,0,5,,0,1,1,,4700000.0,1.0,,2509.0,99 Years,383,36.0,35.0,30.0,condo,5
2901,,,,D20,North South,,,,,,,,21,0,,,,,https://www.99.co/singapore/condos-apartments/jadescape,2.0,3.0,0,0,0,0,,0,0,0,,1489700.0,,,904.0,99 Years,1206,62.0,28.0,33.0,condo,-4
2902,,,,D27,North East,,,,,,,,4,1,11.0,12.857142857142858,3.9,5.1,https://www.99.co/singapore/hdb/605-yishun-street-61-ade6fxM44fiXDiFUJBT4XzRW,3.0,5.0,10,10,2,7,1.0,1,1,1,1.0,748000.0,4.0,3.0,1798.0,99 Years,,46.0,33.0,38.0,hdb,32
2903,,,,D18,North South,,,,,,,,8,1,,,4.428571428571429,3.6,,2.0,3.0,10,8,0,1,,0,1,0,1.0,538000.0,1.0,2.0,1442.0,,,36.0,56.0,49.0,hdb,
2904,,,,D20,South West,,,,,,,,2,1,,18.0,5.2,8.666666666666666,https://www.99.co/singapore/hdb/405-sin-ming-avenue-adwQHksrrpWv8EtJnNphZJmk,1291.0,3.0,10,10,0,3,1.0,1,1,0,,650000.0,1.0,4.0,,99 Years,,76.0,34.0,41.0,hdb,33
2905,,,,D15,,,,,,,,,10,1,,15.5,5.2,6.666666666666667,https://www.99.co/singapore/condos-apartments/amber-skye,4.0,4.0,10,10,0,4,1.0,0,1,1,,6987250.0,1.0,,3315.0,Freehold,109,36.0,33.0,30.0,condo,2
2906,,,,D05,,,Partially Furnished,,,,,,2,1,,,4.1,6.0,https://www.99.co/singapore/condos-apartments/seasuites,2.0,2.0,10,2,1,0,,1,1,0,,1500000.0,,,979.0,Freehold,52,73.0,33.0,28.0,condo,4
2907,,,,D01,South,,,,,,,,3,1,11.75,13.5,3.5,3.5,,1.0,2.0,10,10,6,6,,1,1,1,,415000.0,1.0,1.0,720.0,,,60.0,20.0,12.0,hdb,
2908,,,,D17,,02,,,,,,,16,1,,24.0,5.2,11.0,https://www.99.co/singapore/condos-apartments/dahlia-park-condominium,3.0,3.0,10,10,0,2,,0,1,0,,1100000.0,2.0,1.0,1270.0,Freehold,299,28.0,52.0,50.0,condo,15
2909,,,,D18,,,,,,,,,0,1,,,4.4,5.5,https://www.99.co/singapore/hdb/742-tampines-street-72-adihRsoELY8cs7kx67RU2enG,1076.0,3.0,10,10,0,1,1.0,0,1,0,,450000.0,,1.0,,99 Years,,29.0,51.0,43.0,hdb,22
2910,,,,D15,North South,,,,,,,,3,1,,20.666666666666668,3.9,5.0,https://www.99.co/singapore/condos-apartments/seaside-residences,1.0,2.0,10,10,0,4,1.0,1,1,1,1.0,1308000.0,,,678.0,99 Years,843,26.0,42.0,38.0,condo,-2
2911,,,,D13,South East,,,Others,,Yes,,,4,0,,,,,,5.0,5.0,0,0,0,0,,0,0,0,,4180000.0,,,2859.0,,,,,,landed,
2912,,,,D01,,,Partially Furnished,,,,,,25,1,10.333333333333334,11.333333333333334,4.5,1.8,https://www.99.co/singapore/condos-apartments/the-sail-marina-bay,2.0,2.0,10,10,6,3,,1,1,1,,1700000.0,,,861.0,99 Years,1111,51.0,17.0,5.0,condo,11
2913,,,,D13,South East,,,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,1.0,1.0,0,0,0,0,,0,0,0,,819000.0,,,495.0,99 Years,729,73.0,31.0,37.0,condo,-3
2914,,,,D23,,,,,,,,,12,1,9.5,12.25,3.9,5.222222222222222,https://www.99.co/singapore/condos-apartments/palm-gardens,4.0,3.0,10,10,4,4,,0,1,1,,1400000.0,3.0,1.0,1743.0,99 Years,694,78.0,35.0,46.0,condo,19
2915,,,,D09,South East,,,,,,,,19,1,12.5,14.4,5.8,6.3,https://www.99.co/singapore/condos-apartments/oue-twin-peaks,2.0,2.0,10,10,2,8,,0,1,1,,3165000.0,1.0,,1055.0,99 Years,462,59.0,12.0,19.0,condo,5
2916,,,,D22,,,,,,,,,3,1,,12.75,4.5,5.5,https://www.99.co/singapore/hdb/206-jurong-east-street-21-adVApAk7Pix8ucswBQTiHm3a,2.0,3.0,10,10,1,4,,0,1,1,,428000.0,2.0,2.0,1012.0,99 Years,,80.0,39.0,33.0,hdb,36
2917,,,,D19,,,,,,,,,25,1,9.0,,3.6,5.333333333333333,https://www.99.co/singapore/condos-apartments/botanique-at-bartley,2.0,2.0,10,10,2,0,2.0,0,1,0,,1200000.0,,2.0,732.0,99 Years,797,47.0,32.0,30.0,condo,0
2918,,,,D21,,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/daintree-residence,2.0,3.0,0,0,0,0,,0,0,0,,1638000.0,,,1001.0,99 Years,327,75.0,35.0,40.0,condo,-3
2919,,,,D18,,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/treasure-at-tampines,3.0,4.0,0,0,0,0,,0,0,0,,1485000.0,,,1367.0,99 Years,2203,35.0,46.0,46.0,condo,-4
2920,,,,D09,,,,,,,,,20,1,15.0,12.5,5.4,4.3,https://www.99.co/singapore/condos-apartments/parc-emily,1.0,1.0,10,10,5,4,1.0,1,1,1,,1188000.0,3.0,,592.0,Freehold,295,53.0,21.0,18.0,condo,11
2921,,,,D09,,,Partially Furnished,,,,,,9,1,9.0,14.333333333333334,4.1,2.0,https://www.99.co/singapore/condos-apartments/scotts-square,1.0,1.0,10,10,3,8,2.0,0,1,1,,2280000.0,,,624.0,Freehold,338,50.0,3.0,14.0,condo,9
2922,,,,D14,,,,,,,,,10,1,,,3.8,2.3333333333333335,https://www.99.co/singapore/condos-apartments/kembangan-suites,1.0,2.0,10,10,1,1,1.0,0,1,0,,900000.0,,,581.0,Freehold,68,35.0,28.0,20.0,condo,8
2923,,,,D03,West,,,,,,,,10,1,,16.4,4.4,6.5,https://www.99.co/singapore/condos-apartments/tanglin-view,1141.0,3.0,10,10,1,5,2.0,1,1,1,,1500000.0,2.0,3.0,,99 Years,384,63.0,24.0,16.0,condo,17
2924,,Land Only / For Rebuilding,,D16,East,,,3 Storey Mixed Landed,26 Feb 1990,No,S$0,26 Feb 2019,6,0,,,,,https://www.99.co/singapore/landed/limau-grove-deSrDgdnVrWuPrdmfN2RrZoL,3.0,3.0,0,0,0,0,,0,0,0,,2999999.0,,,2500.0,Freehold,,41.0,47.0,39.0,landed,30
2925,,,,D01,,,,,,,,,17,1,10.0,11.0,5.5,5.0,https://www.99.co/singapore/condos-apartments/marina-one-residences,3.0,3.0,10,10,6,1,,1,1,1,,3522000.0,,,1593.0,99 Years,1042,50.0,16.0,8.0,condo,1
2926,,,,D10,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/sloane-residences,2.0,2.0,0,0,0,0,,0,0,0,,2080000.0,,,743.0,Freehold,52,61.0,14.0,23.0,condo,-2
2927,,,,D10,,,,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/fourth-avenue-residences,1.0,2.0,0,0,0,0,,0,0,0,,1448000.0,,,624.0,99 Years,476,60.0,20.0,25.0,condo,-3
2928,,,,D09,North,,,,,,,,7,1,13.333333333333334,15.0,4.4,1.1,https://www.99.co/singapore/condos-apartments/peace-mansion,4.0,6.0,10,10,6,5,1.0,1,1,1,,1680000.0,2.0,,2346.0,99 Years,42,49.0,15.0,14.0,condo,43
2929,,,,D16,North South,,,,,,,,1,1,,14.333333333333334,4.1,4.444444444444445,https://www.99.co/singapore/hdb/507-bedok-north-avenue-3-ad8wdcnNMMPMEbujQLWpUL9B,2.0,3.0,10,10,0,7,1.0,1,1,1,,380000.0,3.0,2.0,882.0,99 Years,,37.0,48.0,40.0,hdb,41
